CityName,mp_year,Apples (red) - Retail,Beans - Retail,Bread (wheat) - Retail,Bread - Retail,Cabbage - Retail,Carrots - Retail,Cucumbers - Retail,Eggs - Retail,Fish (frozen) - Retail,Garlic - Retail,Meat (beef) - Retail,Meat (chicken) - Retail,Meat (lamb) - Retail,Meat (pork) - Retail,Milk - Retail,Oil (sunflower) - Retail,Oil (vegetable) - Retail,Onions - Retail,Oranges - Retail,Pasta - Retail,Peas - Retail,Potatoes - Retail,Rice (high quality) - Retail,Rice (low quality) - Retail,Salt - Retail,Sugar (local) - Retail,Sugar (white) - Retail,Tea (black) - Retail,Tomatoes - Retail,Walnuts - Retail,Wheat - Retail,Wheat flour (first grade) - Retail
Abaala,2014,0.018476337578756774,0.10941035333020888,0.3824305698272309,0.5954768918128107,0.020561444181631416,0.38132660565787535,0.08226254322995596,0.18853295193082176,0.6632899928782732,0.511508870664046,0.021221316764706843,0.9259117304855019,0.20011704038678402,0.4956769110737752,0.6872593981313663,0.30065070939098215,0.5426767965547715,0.3053237415792396,0.30222721408751196,0.8418367346938775,0.11216463957528733,0.33047716418793593,0.5907193364630244,0.9801330037041267,0.30910039914141985,0.6861822306913389,0.34329926642241415,0.391000382589648,0.5899480605358834,0.13307340941467372,0.7628290701805476,0.23155619291390572
Abaala,2020,0.018476337578756774,0.10941035333020888,0.3824305698272309,0.5954768918128107,0.020561444181631416,0.38132660565787535,0.08226254322995596,0.18853295193082176,0.6632899928782732,0.511508870664046,0.021221316764706843,0.9259117304855019,0.20011704038678402,0.4956769110737752,0.6872593981313663,0.30065070939098215,1.7857142857142856,0.3053237415792396,0.30222721408751196,0.1220810737148521,0.11216463957528733,0.33047716418793593,0.5907193364630244,0.9801330037041267,0.30910039914141985,0.6861822306913389,0.34329926642241415,0.391000382589648,0.5899480605358834,0.13307340941467372,0.7628290701805476,0.23155619291390572
Abalak,2009,0.018476337578756774,0.10941035333020888,0.3824305698272309,0.5954768918128107,0.020561444181631416,0.38132660565787535,0.08226254322995596,0.18853295193082176,0.6632899928782732,0.511508870664046,0.021221316764706843,0.9259117304855019,0.20011704038678402,0.4956769110737752,0.6872593981313663,0.30065070939098215,0.5426767965547715,0.3053237415792396,0.30222721408751196,0.1220810737148521,0.11216463957528733,0.33047716418793593,0.5907193364630244,0.9801330037041267,0.30910039914141985,0.6861822306913389,0.34329926642241415,0.391000382589648,0.5899480605358834,0.13307340941467372,0.6202074875958503,0.23155619291390572
Abba Gamaram,2016,0.018476337578756774,0.10941035333020888,0.3824305698272309,0.5954768918128107,0.020561444181631416,0.38132660565787535,0.08226254322995596,2.790968899521531,0.6632899928782732,0.511508870664046,3.389055023923445,0.9259117304855019,0.20011704038678402,0.4956769110737752,0.0798444976076555,0.30065070939098215,0.8971291866028709,0.1495215311004784,0.30222721408751196,0.1220810737148521,0.11216463957528733,0.33047716418793593,0.5907193364630244,0.9801330037041267,0.30910039914141985,0.6861822306913389,0.34329926642241415,0.391000382589648,0.5899480605358834,0.13307340941467372,0.7628290701805476,0.23155619291390572
Abba Gamaram,2017,0.018476337578756774,0.10941035333020888,0.3824305698272309,0.5954768918128107,0.020561444181631416,0.38132660565787535,0.08226254322995596,2.5792464114832536,0.6632899928782732,0.511508870664046,3.6632775119617227,0.9259117304855019,0.20011704038678402,0.4956769110737752,0.1495215311004784,0.30065070939098215,1.360645933014354,0.22428229665071764,0.1495215311004784,0.1220810737148521,0.11216463957528733,0.33047716418793593,0.5907193364630244,0.9801330037041267,0.2093301435406698,0.6861822306913389,0.34329926642241415,0.391000382589648,0.5899480605358834,0.13307340941467372,0.7628290701805476,0.23155619291390572
Abba Gamaram,2018,0.018476337578756774,0.10941035333020888,0.3824305698272309,0.5954768918128107,0.020561444181631416,0.38132660565787535,0.08226254322995596,3.2479066985645937,0.6632899928782732,0.511508870664046,3.6632775119617227,0.9259117304855019,0.20011704038678402,0.4956769110737752,0.1495215311004784,0.30065070939098215,1.358104066985646,0.22428229665071764,0.3289473684210526,0.1220810737148521,0.11216463957528733,0.33047716418793593,0.5907193364630244,0.9801330037041267,0.9120813397129188,0.6861822306913389,0.34329926642241415,0.391000382589648,0.19437799043062193,0.13307340941467372,0.7628290701805476,0.23155619291390572
Abba Gamaram,2019,0.018476337578756774,0.10941035333020888,0.3824305698272309,0.5954768918128107,0.020561444181631416,0.38132660565787535,0.08226254322995596,3.129336124401914,0.6632899928782732,0.511508870664046,3.5885167464114835,0.9259117304855019,0.20011704038678402,0.4956769110737752,0.1495215311004784,0.30065070939098215,1.1214114832535884,0.3688696172248803,0.2990430622009569,0.1220810737148521,0.11216463957528733,0.33047716418793593,0.5907193364630244,0.9801330037041267,0.4186602870813397,0.6861822306913389,0.34329926642241415,0.391000382589648,0.3139952153110047,0.13307340941467372,0.7628290701805476,0.23155619291390572
Abba Gamaram,2020,0.018476337578756774,0.10941035333020888,0.3824305698272309,0.5954768918128107,0.020561444181631416,0.38132660565787535,0.08226254322995596,3.0044856459330145,0.6632899928782732,0.511508870664046,3.8228169856459333,0.9259117304855019,0.20011704038678402,0.4956769110737752,0.1578947368421052,0.30065070939098215,1.2011064593301437,0.30995813397129185,0.2990430622009569,0.1220810737148521,0.11216463957528733,0.33047716418793593,0.5907193364630244,0.9801330037041267,0.42120215311004783,0.6861822306913389,0.34329926642241415,0.391000382589648,0.31085526315789475,0.13307340941467372,0.7628290701805476,0.23155619291390572
Abba Gamaram,2021,0.018476337578756774,0.10941035333020888,0.3824305698272309,0.5954768918128107,0.020561444181631416,0.38132660565787535,0.08226254322995596,3.0412679425837323,0.6632899928782732,0.511508870664046,4.063995215311005,0.9259117304855019,0.20011704038678402,0.4956769110737752,0.1555023923444976,0.30065070939098215,1.2828947368421053,0.3498803827751196,0.2990430622009569,0.1220810737148521,0.11216463957528733,0.33047716418793593,0.5907193364630244,0.9801330037041267,0.472488038277512,0.6861822306913389,0.34329926642241415,0.391000382589648,0.3229665071770335,0.13307340941467372,0.7628290701805476,0.23155619291390572
Abeche,2021,0.018476337578756774,0.10941035333020888,0.3824305698272309,0.5954768918128107,0.020561444181631416,0.38132660565787535,0.08226254322995596,0.18853295193082176,0.6632899928782732,0.511508870664046,0.021221316764706843,0.9259117304855019,0.20011704038678402,0.4956769110737752,0.6872593981313663,0.30065070939098215,0.5426767965547715,0.3053237415792396,0.30222721408751196,0.1220810737148521,0.11216463957528733,0.33047716418793593,0.5907193364630244,0.9801330037041267,0.30910039914141985,0.6861822306913389,0.34329926642241415,0.391000382589648,0.5899480605358834,0.13307340941467372,0.8412268831754623,0.23155619291390572
Abeibara,2020,0.018476337578756774,0.10941035333020888,0.3824305698272309,0.5954768918128107,0.020561444181631416,0.38132660565787535,0.08226254322995596,0.18853295193082176,0.6632899928782732,0.511508870664046,0.021221316764706843,0.9259117304855019,0.20011704038678402,0.4956769110737752,0.6872593981313663,0.30065070939098215,2.142534957149301,1.353179972936401,0.30222721408751196,0.1220810737148521,0.11216463957528733,0.33047716418793593,0.5907193364630244,0.9801330037041267,0.6765899864682003,0.6861822306913389,0.34329926642241415,0.391000382589648,0.5899480605358834,0.13307340941467372,0.7628290701805476,0.23155619291390572
Abeibara,2021,0.018476337578756774,0.10941035333020888,0.3824305698272309,0.5954768918128107,0.020561444181631416,0.38132660565787535,0.08226254322995596,0.18853295193082176,0.6632899928782732,0.511508870664046,0.021221316764706843,0.9259117304855019,0.20011704038678402,0.4956769110737752,0.6872593981313663,0.30065070939098215,2.8191249436175014,1.1840324763193506,0.30222721408751196,0.1220810737148521,0.11216463957528733,0.33047716418793593,0.5907193364630244,0.9801330037041267,0.6765899864682003,0.6861822306913389,0.34329926642241415,0.391000382589648,0.5899480605358834,0.13307340941467372,0.7628290701805476,0.23155619291390572
Abi Adi,2007,0.018476337578756774,0.10941035333020888,0.3824305698272309,0.5954768918128107,0.020561444181631416,0.38132660565787535,0.08226254322995596,0.18853295193082176,0.6632899928782732,0.511508870664046,0.021221316764706843,0.9259117304855019,0.20011704038678402,0.4956769110737752,0.6872593981313663,0.30065070939098215,0.5426767965547715,0.3053237415792396,0.30222721408751196,0.1220810737148521,0.11216463957528733,0.33047716418793593,0.5907193364630244,0.9801330037041267,0.30910039914141985,0.6861822306913389,0.34329926642241415,0.391000382589648,0.5899480605358834,0.13307340941467372,0.1095663265306122,0.23155619291390572
Abi Adi,2008,0.018476337578756774,0.10941035333020888,0.3824305698272309,0.5954768918128107,0.020561444181631416,0.38132660565787535,0.08226254322995596,0.18853295193082176,0.6632899928782732,0.511508870664046,0.021221316764706843,0.9259117304855019,0.20011704038678402,0.4956769110737752,0.6872593981313663,0.30065070939098215,0.5426767965547715,0.3053237415792396,0.30222721408751196,0.1220810737148521,0.11216463957528733,0.33047716418793593,0.5907193364630244,0.9801330037041267,0.30910039914141985,0.6861822306913389,0.34329926642241415,0.391000382589648,0.5899480605358834,0.13307340941467372,0.1557397959183673,0.23155619291390572
Abi Adi,2009,0.018476337578756774,0.10941035333020888,0.3824305698272309,0.5954768918128107,0.020561444181631416,0.38132660565787535,0.08226254322995596,0.18853295193082176,0.6632899928782732,0.511508870664046,0.021221316764706843,0.9259117304855019,0.20011704038678402,0.4956769110737752,0.6872593981313663,0.30065070939098215,0.5426767965547715,0.3053237415792396,0.30222721408751196,0.1220810737148521,0.11216463957528733,0.33047716418793593,0.5907193364630244,0.9801330037041267,0.30910039914141985,0.6861822306913389,0.34329926642241415,0.391000382589648,0.5899480605358834,0.13307340941467372,0.17461734693877545,0.23155619291390572
Abi Adi,2010,0.018476337578756774,0.10941035333020888,0.3824305698272309,0.5954768918128107,0.020561444181631416,0.38132660565787535,0.08226254322995596,0.18853295193082176,0.6632899928782732,0.511508870664046,0.021221316764706843,0.9259117304855019,0.20011704038678402,0.4956769110737752,0.6872593981313663,0.30065070939098215,0.5426767965547715,0.3053237415792396,0.30222721408751196,0.1220810737148521,0.11216463957528733,0.33047716418793593,0.5907193364630244,0.9801330037041267,0.30910039914141985,0.6861822306913389,0.34329926642241415,0.391000382589648,0.5899480605358834,0.13307340941467372,0.14591836734693875,0.23155619291390572
Abi Adi,2011,0.018476337578756774,0.10941035333020888,0.3824305698272309,0.5954768918128107,0.020561444181631416,0.38132660565787535,0.08226254322995596,0.18853295193082176,0.6632899928782732,0.511508870664046,0.021221316764706843,0.9259117304855019,0.20011704038678402,0.4956769110737752,0.6872593981313663,0.30065070939098215,0.5426767965547715,0.3053237415792396,0.30222721408751196,0.1220810737148521,0.11216463957528733,0.33047716418793593,0.5907193364630244,0.9801330037041267,0.30910039914141985,0.6861822306913389,0.34329926642241415,0.391000382589648,0.5899480605358834,0.13307340941467372,0.1987244897959183,0.23155619291390572
Abi Adi,2012,0.018476337578756774,0.10941035333020888,0.3824305698272309,0.5954768918128107,0.020561444181631416,0.38132660565787535,0.08226254322995596,0.18853295193082176,0.6632899928782732,0.511508870664046,0.021221316764706843,0.9259117304855019,0.20011704038678402,0.4956769110737752,0.6872593981313663,0.30065070939098215,0.5426767965547715,0.3053237415792396,0.30222721408751196,0.1220810737148521,0.11216463957528733,0.33047716418793593,0.5907193364630244,0.9801330037041267,0.30910039914141985,0.6861822306913389,0.34329926642241415,0.391000382589648,0.5899480605358834,0.13307340941467372,0.22181122448979584,0.23155619291390572
Abi Adi,2013,0.018476337578756774,0.10941035333020888,0.3824305698272309,0.5954768918128107,0.020561444181631416,0.38132660565787535,0.08226254322995596,0.18853295193082176,0.6632899928782732,0.511508870664046,0.021221316764706843,0.9259117304855019,0.20011704038678402,0.4956769110737752,0.6872593981313663,0.30065070939098215,0.5426767965547715,0.3053237415792396,0.30222721408751196,0.1220810737148521,0.11216463957528733,0.33047716418793593,0.5907193364630244,0.9801330037041267,0.30910039914141985,0.6861822306913389,0.34329926642241415,0.391000382589648,0.5899480605358834,0.13307340941467372,0.19999999999999996,0.23155619291390572
Abi Adi,2014,0.018476337578756774,0.10941035333020888,0.3824305698272309,0.5954768918128107,0.020561444181631416,0.38132660565787535,0.08226254322995596,0.18853295193082176,0.6632899928782732,0.511508870664046,0.021221316764706843,0.9259117304855019,0.20011704038678402,0.4956769110737752,0.6872593981313663,0.30065070939098215,0.5426767965547715,0.3053237415792396,0.30222721408751196,0.1220810737148521,0.11216463957528733,0.33047716418793593,0.5907193364630244,0.9801330037041267,0.30910039914141985,0.6861822306913389,0.34329926642241415,0.391000382589648,0.5899480605358834,0.13307340941467372,0.2193877551020407,0.23155619291390572
Abomey,2019,0.018476337578756774,0.10941035333020888,0.3824305698272309,0.5954768918128107,0.020561444181631416,2.7063599458728014,0.08226254322995596,0.18853295193082176,0.6632899928782732,0.511508870664046,0.021221316764706843,0.9259117304855019,0.20011704038678402,0.4956769110737752,0.6872593981313663,0.30065070939098215,0.5426767965547715,0.8728010825439784,0.8322056833558864,0.1220810737148521,0.11216463957528733,0.33047716418793593,0.5907193364630244,0.9801330037041267,0.30910039914141985,0.6861822306913389,0.34329926642241415,0.391000382589648,0.9021199819576003,0.13307340941467372,1.1276499774470006,0.23155619291390572
Abomey,2020,0.018476337578756774,0.10941035333020888,0.3824305698272309,0.5954768918128107,1.8380694632386108,2.291948579161029,0.08226254322995596,0.18853295193082176,0.6632899928782732,0.511508870664046,0.021221316764706843,0.9259117304855019,0.20011704038678402,0.4956769110737752,0.6872593981313663,0.30065070939098215,0.5426767965547715,1.028980604420388,0.4059539918809202,0.1220810737148521,0.11216463957528733,2.255299954894001,0.5907193364630244,0.9801330037041267,0.30910039914141985,0.6861822306913389,0.34329926642241415,0.391000382589648,0.8513757329724854,0.13307340941467372,1.1276499774470006,0.23155619291390572
Abomey,2021,0.018476337578756774,0.10941035333020888,0.3824305698272309,0.5954768918128107,1.8465268380694635,2.523116824537664,0.08226254322995596,0.18853295193082176,0.6632899928782732,0.511508870664046,0.021221316764706843,0.9259117304855019,0.20011704038678402,0.4956769110737752,0.6872593981313663,0.30065070939098215,0.5426767965547715,1.1755751014884979,0.6765899864682003,0.1220810737148521,0.11216463957528733,2.142534957149301,0.5907193364630244,0.9801330037041267,0.30910039914141985,0.6861822306913389,0.34329926642241415,0.391000382589648,2.0926364456472712,0.13307340941467372,1.0712674785746503,0.23155619291390572
Abomsa,2020,0.018476337578756774,0.10941035333020888,0.3824305698272309,0.5954768918128107,0.020561444181631416,0.38132660565787535,0.08226254322995596,0.18853295193082176,0.6632899928782732,0.511508870664046,0.021221316764706843,0.9259117304855019,0.20011704038678402,0.4956769110737752,0.6872593981313663,0.30065070939098215,0.5426767965547715,0.3053237415792396,0.30222721408751196,0.1220810737148521,86.73469387755101,0.33047716418793593,0.5907193364630244,0.9801330037041267,0.30910039914141985,0.6861822306913389,0.34329926642241415,0.391000382589648,0.5899480605358834,0.13307340941467372,0.7628290701805476,0.23155619291390572
Abra,2020,0.018476337578756774,0.10941035333020888,0.3824305698272309,0.5954768918128107,1.1398176291793314,1.7006079027355625,0.08226254322995596,0.1621073961499493,0.6632899928782732,5.511651469098278,6.332320162107397,0.9259117304855019,0.20011704038678402,5.507345491388045,0.6872593981313663,0.30065070939098215,0.5426767965547715,0.3053237415792396,0.30222721408751196,0.1220810737148521,0.11216463957528733,0.33047716418793593,0.5907193364630244,0.9801330037041267,0.30910039914141985,0.6861822306913389,0.34329926642241415,0.391000382589648,1.007852077001013,0.13307340941467372,0.7628290701805476,0.23155619291390572
Abra,2021,0.018476337578756774,0.10941035333020888,0.3824305698272309,0.5954768918128107,2.532928064842958,2.691236068895644,0.08226254322995596,0.1679331306990881,0.6632899928782732,4.970871327254306,6.39564336372847,0.9259117304855019,0.20011704038678402,5.445795339412361,0.6872593981313663,0.30065070939098215,0.5426767965547715,0.3053237415792396,0.30222721408751196,0.1220810737148521,0.11216463957528733,0.33047716418793593,0.5907193364630244,0.9801330037041267,0.30910039914141985,0.6861822306913389,0.34329926642241415,0.391000382589648,2.532928064842958,0.13307340941467372,0.7628290701805476,0.23155619291390572
Abusliem,2018,0.018476337578756774,0.7225433526011561,0.3824305698272309,0.4219653179190751,0.020561444181631416,0.38132660565787535,0.08226254322995596,3.2153179190751446,0.6632899928782732,0.511508870664046,0.021221316764706843,3.0346820809248554,8.815028901734104,0.4956769110737752,0.6872593981313663,0.30065070939098215,1.6076589595375723,0.740606936416185,0.30222721408751196,0.4046242774566474,0.11216463957528733,0.6502890173410405,0.5907193364630244,0.9801330037041267,0.2890173410404624,0.6861822306913389,0.34329926642241415,1.9147398843930634,1.1560693641618498,0.13307340941467372,0.7628290701805476,0.23155619291390572
Abusliem,2019,0.018476337578756774,0.6322254335260116,0.3824305698272309,0.3432080924855491,0.020561444181631416,0.38132660565787535,0.08226254322995596,3.359826589595376,0.6632899928782732,0.511508870664046,0.021221316764706843,1.9869942196531791,8.38150289017341,0.4956769110737752,0.6872593981313663,0.30065070939098215,1.4450867052023122,0.6502890173410405,0.30222721408751196,0.361271676300578,0.11216463957528733,0.6502890173410405,0.5907193364630244,0.9801330037041267,0.2890173410404624,0.6861822306913389,0.34329926642241415,2.0050578034682083,0.5780346820809249,0.13307340941467372,0.7628290701805476,0.23155619291390572
Abusliem,2020,0.018476337578756774,0.7406069364161849,0.3824305698272309,0.361271676300578,0.020561444181631416,0.38132660565787535,0.08226254322995596,2.8540462427745665,0.6632899928782732,0.511508870664046,0.021221316764706843,2.321170520231214,12.247109826589597,0.4956769110737752,0.6872593981313663,0.30065070939098215,1.5715317919075145,0.7135115606936415,0.30222721408751196,0.42449421965317924,0.11216463957528733,0.8489884393063585,0.5907193364630244,0.9801330037041267,0.361271676300578,0.6861822306913389,0.34329926642241415,1.8786127167630058,0.6322254335260116,0.13307340941467372,0.7628290701805476,0.23155619291390572
Abusliem,2021,0.018476337578756774,0.8670520231213873,0.3824305698272309,0.361271676300578,0.020561444181631416,0.38132660565787535,0.08226254322995596,3.6127167630057806,0.6632899928782732,0.511508870664046,0.021221316764706843,3.179190751445087,11.84971098265896,0.4956769110737752,0.6872593981313663,0.30065070939098215,1.5895953757225434,1.0115606936416186,0.30222721408751196,0.5433526011560693,0.11216463957528733,0.8670520231213873,0.5907193364630244,0.9801330037041267,0.5057803468208093,0.6861822306913389,0.34329926642241415,1.7341040462427746,0.8670520231213873,0.13307340941467372,0.7628290701805476,0.23155619291390572
Accra,2020,0.018476337578756774,0.10941035333020888,0.3824305698272309,0.5954768918128107,0.020561444181631416,0.38132660565787535,0.08226254322995596,0.18853295193082176,0.6632899928782732,0.511508870664046,0.021221316764706843,0.8459367945823927,0.20011704038678402,0.4956769110737752,0.6872593981313663,0.30065070939098215,0.5426767965547715,3.4051918735891653,0.30222721408751196,0.1220810737148521,0.11216463957528733,0.33047716418793593,0.5907193364630244,0.9801330037041267,0.30910039914141985,0.6861822306913389,0.34329926642241415,0.391000382589648,0.5899480605358834,0.13307340941467372,0.7628290701805476,0.23155619291390572
Accra,2021,0.018476337578756774,0.10941035333020888,0.3824305698272309,0.5954768918128107,0.020561444181631416,0.38132660565787535,0.08226254322995596,0.18853295193082176,0.6632899928782732,0.511508870664046,0.021221316764706843,0.6636568848758466,0.20011704038678402,0.4956769110737752,0.6872593981313663,0.30065070939098215,0.5426767965547715,0.2054176072234763,0.30222721408751196,0.1220810737148521,0.11216463957528733,0.33047716418793593,0.5907193364630244,0.9801330037041267,0.30910039914141985,0.6861822306913389,0.34329926642241415,0.391000382589648,0.5899480605358834,0.13307340941467372,0.7628290701805476,0.23155619291390572
Addaleh Town,2016,0.018476337578756774,0.10941035333020888,0.3824305698272309,0.5954768918128107,0.020561444181631416,0.38132660565787535,0.08226254322995596,0.209170473936258,0.6632899928782732,0.511508870664046,0.021221316764706843,0.9259117304855019,0.20011704038678402,0.4956769110737752,0.6872593981313663,0.30065070939098215,1.9995045962459406,1.4696978037100237,0.30222721408751196,0.1220810737148521,0.11216463957528733,1.687125006880608,0.5907193364630244,0.9801330037041267,0.7926460064952937,0.6861822306913389,0.34329926642241415,0.391000382589648,2.03115539164419,0.13307340941467372,0.6605383387460781,0.23155619291390572
Addaleh Town,2017,0.018476337578756774,0.10941035333020888,0.3824305698272309,0.5954768918128107,0.020561444181631416,0.38132660565787535,0.08226254322995596,0.1926570154676061,0.6632899928782732,0.511508870664046,0.021221316764706843,0.9259117304855019,0.20011704038678402,0.4956769110737752,0.6872593981313663,0.30065070939098215,1.9843672593163428,1.0761270435404855,0.30222721408751196,0.1220810737148521,0.11216463957528733,1.1697033081961798,0.5907193364630244,0.9801330037041267,0.5587053448560577,0.6861822306913389,0.34329926642241415,0.391000382589648,1.3238289205702647,0.13307340941467372,0.7541146034017725,0.23155619291390572
Addaleh Town,2018,0.018476337578756774,0.10941035333020888,0.3824305698272309,0.5954768918128107,0.020561444181631416,0.38132660565787535,0.08226254322995596,0.21329883855342105,0.6632899928782732,0.511508870664046,0.021221316764706843,0.9259117304855019,0.20011704038678402,0.4956769110737752,0.6872593981313663,0.30065070939098215,2.311884185611273,1.1697033081961798,0.30222721408751196,0.1220810737148521,0.11216463957528733,1.4105245775306874,0.5907193364630244,0.9801330037041267,0.4403588924973854,0.6861822306913389,0.34329926642241415,0.391000382589648,1.5481367314361205,0.13307340941467372,0.8531953542136842,0.23155619291390572
